ID	category.name	HPASp-value	Exprp-value
FF:0000272	ovarian cancer mesenchymal precursor cell	3.69583326322271e-05	0.00466200466200466
FF:0000273	mesenchymal precursor cell- ovarian cancer-left ovary	0.0882352941176471	0.159347345317442
FF:0000274	mesenchymal precursor cell- ovarian cancer-metastasis	0.0346163924684262	0.128205128205128
FF:0000275	mesenchymal precursor cell- ovarian cancer-right ovary	0.011187004883089	0.120522591181274
FF:0000276	amniotic membrane cell- fetal	0.101694915254237	0.1
FF:0000277	prostate stromal cell	0.0346163924684262	0.0554894491249999
FF:0000278	salivary acinar cell	0.0137931034482759	0.0476190476190476
FF:0000279	Sox2-positive supporting cell- organ of corti	1	1
FF:0000280	tenocyte	0.0202702702702703	0.0116279069767442
FF:0000281	whole blood	5.2365369808958e-06	6.7872782942502e-11
FF:0000282	Whole blood depleted of CD14-positive and CD15-positive cells (pluriselect depleted)	1	1
FF:0000283	Whole blood depleted of CD19+ cells (pluriselect depleted)	1	1
FF:0000284	Whole blood depleted of CD4+ and CD8+ cells (pluriselect depleted)	1	1
FF:0000292	embryonic day sample - mouse	1	1
FF:0000293	embryonic day 13	1	1
FF:0000294	embryonic day 11	1	1
FF:0000295	embryonic day 12	1	1
FF:0000296	embryonic day 14	1	1
FF:0000298	embryonic day 15	1	1
FF:0000299	embryonic day 16	1	1
FF:0000300	embryonic day 17	1	1
FF:0000301	embryonic day 17.5	1	1
FF:0000302	embryonic day 18	1	1
FF:0000303	neonate sample - mouse	1	1
FF:0000304	neonate N0	1	1
FF:0000305	neonate N10	1	1
FF:0000306	neonate N16	1	1
FF:0000307	neonate N2	1	1
FF:0000308	neonate N20	1	1
FF:0000309	neonate N25	1	1
FF:0000310	neonate N30	1	1
FF:0000311	neonate N3	1	1
FF:0000312	neonate N6	1	1
FF:0000313	neonate N7	1	1
FF:0000314	neonate N9	1	1
FF:0000315	neonate N60-70	1	1
FF:0000316	neonate N15	1	1
FF:0000317	mouse pregnant tissue sample	1	1
FF:0000318	mouse pregnant day 1	1	1
FF:0000320	mouse pregnant day 10	1	1
FF:0000321	mouse pregnant day 17	1	1
FF:0000322	mouse pregnant day 17.5	1	1
FF:0000323	mouse pregnant day 18	1	1
FF:0000324	mouse lactating sample	1	1
FF:0000329	adipogenic induction	0.0357142857142857	0.0476190476190476
FF:0000330	EGF1 treatment	0.0217785843920145	0.00362976406533575
FF:0000331	HRG treatment	1	1
FF:0000332	calcification induced with ascorbate and BPG	0.00949796472184532	0.0106951871657754
FF:0000333	medium change	1	1
FF:0000334	melanocytic induction	0.0266963292547274	0.00209803833415756
FF:0000335	LPS treatment	0.000493150508620734	0.000189367383039763
FF:0000336	osteogenic induction	1	1
FF:0000337	erythropoietin treatment	1	1
FF:0000338	hemin treatment	1	1
FF:0000339	FGF2 treatment	0.025	0.128205128205128
FF:0000340	IL1-beta treatment	0.106661759293338	0.128205128205128
FF:0000341	Vegfc treatment	0.0691994572591588	0.0564102564102563
FF:0000342	T-cell induction	1	1
FF:0000343	control treatment	0.00140301661359548	0.00175347041018683
FF:0000344	0 minute	0.00949796472184532	0.00362976406533575
FF:0000345	15 minutes	1	1
FF:0000346	30 minutes	1	1
FF:0000347	45 minutes	1	1
FF:0000348	human neuron samples	0.000555454807156997	0.00125681407300294
FF:0000349	60 minutes	1	1
FF:0000350	experimentally modified sample	1.67941897415808e-14	1.58687887055497e-21
FF:0000351	80 minutes	1	1
FF:0000352	100 minutes	1	1
FF:0000353	120 minutes	1	1
FF:0000354	150 minutes	1	1
FF:0000355	180 minutes	1	1
FF:0000356	210 minutes	1	1
FF:0000357	0 hr	0.0895473787040052	0.00529408111804175
FF:0000358	1 hr	1	1
FF:0000359	2 hr	1	1
FF:0000360	3 hr	1	1
FF:0000361	4 hr	1	1
FF:0000362	5 hr	1	1
FF:0000363	6 hr	1	1
FF:0000364	7 hr	1	1
FF:0000365	8 hr	1	1
FF:0000366	10 hr	1	1
FF:0000367	12 hr	1	1
FF:0000368	14 hr	1	1
FF:0000369	16 hr	1	1
FF:0000370	18 hr	1	1
FF:0000371	20 hr	1	1
FF:0000372	22 hr	1	1
FF:0000373	24 hr	1	1
FF:0000374	36 hr	1	1
FF:0000375	48 hr	1	1
FF:0000376	72 hr	1	1
FF:0000377	96 hr	1	1
FF:0000378	120 hr	1	1
FF:0000379	144 hr	1	1
FF:0000380	0 days	0.0266963292547274	0.00209803833415756
FF:0000381	1 days	1	1
FF:0000382	2 days	1	1
FF:0000383	3 days	1	1
FF:0000384	4 days	1	1
FF:0000385	6 days	1	1
FF:0000386	7 days	1	1
FF:0000387	8 days	1	1
FF:0000388	9 days	1	1
FF:0000389	12 days	1	1
FF:0000390	14 days	1	1
FF:0000391	15 days	1	1
FF:0000392	18 days	1	1
FF:0000393	21 days	1	1
FF:0000394	24 days	1	1
FF:0000395	27 days	1	1
FF:0000396	28 days	1	1
FF:0000397	30 days	1	1
FF:0000398	34 days	1	1
FF:0000399	41 days	1	1
FF:0000400	H9 embryonic stem cell line	0.00148312940304042	2.49652158755591e-05
FF:0000401	erythroblastic leukemia cell line	1	1
FF:0000402	K562 erythroblastic leukemia cell line	1	1
FF:0000403	J2E erythroblastic leukemia cell line	1	1
FF:0000404	mesenchymal stem cell line: ST2	1	1
FF:0000405	cytoplasmic fraction	0.144736842105263	0.225806451612903
FF:0000406	nuclear fraction	2.64235022980539e-08	0.000424125733518415
FF:0000407	whole cell (cellular fractionation control)	1	1
FF:0000408	cellular fractionation	2.64235022980539e-08	0.000170871328297481
FF:0000409	T cell expansion	1	1
FF:0000410	Lymphatic Endothelial cells 0min after VEGFC treatment	0.0691994572591588	0.0564102564102563
FF:0000411	Lymphatic Endothelial cells 15min after VEGFC treatment	1	1
FF:0000412	Lymphatic Endothelial cells 30min after VEGFC treatment	1	1
FF:0000413	Lymphatic Endothelial cells 45min after VEGFC treatment	1	1
FF:0000414	Lymphatic Endothelial cells 1hr after VEGFC treatment	1	1
FF:0000415	Lymphatic Endothelial cells 80min  after VEGFC treatment	1	1
FF:0000416	Lymphatic Endothelial cells 100min after VEGFC treatment	1	1
FF:0000417	Lymphatic Endothelial cells 2h after VEGFC treatment	1	1
FF:0000418	Lymphatic Endothelial cells 2.5h after VEGFC treatment	1	1
FF:0000419	Lymphatic Endothelial cells 3h after VEGFC treatment	1	1
FF:0000420	Lymphatic Endothelial cells 3.5h after VEGFC treatment	1	1
FF:0000421	Lymphatic Endothelial cells 4h after VEGFC treatment	1	1
FF:0000422	Lymphatic Endothelial cells 5h after VEGFC treatment	1	1
FF:0000423	Lymphatic Endothelial cells 6h after VEGFC treatment	1	1
FF:0000424	Lymphatic Endothelial cells 7h after VEGFC treatment	1	1
FF:0000425	Lymphatic Endothelial cells 8h after VEGFC treatment	1	1
FF:0000426	MCF7 breast cancer cell line 0min after EGF1 treatment	0.0217785843920145	0.00362976406533575
FF:0000427	MCF7 breast cancer cell line 15min after EGF1 treatment	1	1
FF:0000428	MCF7 breast cancer cell line 30min after EGF1 treatment	1	1
FF:0000429	MCF7 breast cancer cell line 45min after EGF1 treatment	1	1
FF:0000430	MCF7 breast cancer cell line 1hr after EGF1 treatment	1	1
FF:0000431	MCF7 breast cancer cell line 80min  after EGF1 treatment	1	1
FF:0000432	MCF7 breast cancer cell line 100min after EGF1 treatment	1	1
FF:0000433	MCF7 breast cancer cell line 2h after EGF1 treatment	1	1
FF:0000434	MCF7 breast cancer cell line 2.5h after EGF1 treatment	1	1
FF:0000435	MCF7 breast cancer cell line 3h after EGF1 treatment	1	1
FF:0000436	MCF7 breast cancer cell line 3.5h after EGF1 treatment	1	1
FF:0000437	MCF7 breast cancer cell line 4h after EGF1 treatment	1	1
FF:0000438	MCF7 breast cancer cell line 5h after EGF1 treatment	1	1
FF:0000439	MCF7 breast cancer cell line 6h after EGF1 treatment	1	1
FF:0000440	MCF7 breast cancer cell line 7h after EGF1 treatment	1	1
FF:0000441	MCF7 breast cancer cell line 8h after EGF1 treatment	1	1
FF:0000443	MCF7 breast cancer cell line 15min after HRG treatment	1	1
FF:0000444	MCF7 breast cancer cell line 30min after HRG treatment	1	1
FF:0000445	MCF7 breast cancer cell line 45min after HRG treatment	1	1
FF:0000446	MCF7 breast cancer cell line 1hr after HRG treatment	1	1
FF:0000447	MCF7 breast cancer cell line 80min  after HRG treatment	1	1
FF:0000448	MCF7 breast cancer cell line 100min after HRG treatment	1	1
FF:0000449	MCF7 breast cancer cell line 2h after HRG treatment	1	1
FF:0000450	MCF7 breast cancer cell line 2.5h after HRG treatment	1	1
FF:0000451	MCF7 breast cancer cell line 3h after HRG treatment	1	1
FF:0000452	MCF7 breast cancer cell line 3.5h after HRG treatment	1	1
FF:0000453	MCF7 breast cancer cell line 4h after HRG treatment	1	1
FF:0000454	MCF7 breast cancer cell line 5h after HRG treatment	1	1
FF:0000455	MCF7 breast cancer cell line 6h after HRG treatment	1	1
FF:0000456	MCF7 breast cancer cell line 7h after HRG treatment	1	1
FF:0000457	MCF7 breast cancer cell line 8h after HRG treatment	1	1
FF:0000458	ST2 Mesenchymal stem cells, cells 15 min  after adipogenic induction	1	1
FF:0000459	ST2 Mesenchymal stem cells, cells 30 min  after adipogenic induction	1	1
FF:0000460	ST2 Mesenchymal stem cells, cells 1hr  after adipogenic induction	1	1
FF:0000461	ST2 Mesenchymal stem cells, cells 2hr  after adipogenic induction	1	1
FF:0000462	ST2 Mesenchymal stem cells, cells 3hr after adipogenic induction	1	1
FF:0000463	ST2 Mesenchymal stem cells, cells 6hr after adipogenic induction	1	1
FF:0000464	ST2 Mesenchymal stem cells, cells 12hr after adipogenic induction	1	1
FF:0000465	ST2 Mesenchymal stem cells, cells 18hr after adipogenic induction	1	1
FF:0000466	ST2 Mesenchymal stem cells, cells 24hr after adipogenic induction	1	1
FF:0000467	ST2 Mesenchymal stem cells, cells 36hr after adipogenic induction	1	1
FF:0000468	ST2 Mesenchymal stem cells, cells 48hr after adipogenic induction	1	1
FF:0000469	ST2 Mesenchymal stem cells, cells 72hr after adipogenic induction	1	1
FF:0000470	ST2 Mesenchymal stem cells, cells 96hr after adipogenic induction	1	1
FF:0000471	ST2 Mesenchymal stem cells, cells 120hr after adipogenic induction	1	1
FF:0000472	ST2 Mesenchymal stem cells, cells 144hr after adipogenic induction	1	1
FF:0000473	ST2 Mesenchymal stem cells, cells 15 min after osteogenic induction	1	1
FF:0000474	ST2 Mesenchymal stem cells, cells 30 minafter osteogenic induction	1	1
FF:0000475	ST2 Mesenchymal stem cells, cells 1hr after osteogenic induction	1	1
FF:0000476	ST2 Mesenchymal stem cells, cells 2hr after osteogenic induction	1	1
FF:0000477	ST2 Mesenchymal stem cells, cells 3hr after osteogenic induction	1	1
FF:0000478	ST2 Mesenchymal stem cells, cells 6hr after osteogenic induction	1	1
FF:0000479	ST2 Mesenchymal stem cells, cells 12hr after osteogenic induction	1	1
FF:0000480	ST2 Mesenchymal stem cells, cells 18hr after osteogenic induction	1	1
FF:0000481	ST2 Mesenchymal stem cells, cells 24hr after osteogenic induction	1	1
FF:0000482	ST2 Mesenchymal stem cells, cells 36hr after osteogenic induction	1	1
FF:0000483	ST2 Mesenchymal stem cells, cells 48hr after osteogenic induction	1	1
FF:0000484	ST2 Mesenchymal stem cells, cells 72hr after osteogenic induction	1	1
FF:0000485	ST2 Mesenchymal stem cells, cells 96hr after osteogenic induction	1	1
FF:0000486	ST2 Mesenchymal stem cells, cells 120hr after osteogenic induction	1	1
FF:0000487	ST2 Mesenchymal stem cells, cells 144hr after osteogenic induction	1	1
FF:0000488	ST2 Mesenchymal stem cells, cells 0hr after medium change , without induction	1	1
FF:0000489	ST2 Mesenchymal stem cells, cells 1hr after medium change , without induction	1	1
FF:0000490	ST2 Mesenchymal stem cells, cells 6hr after medium change , without induction	1	1
FF:0000491	ST2 Mesenchymal stem cells, cells 12hr after medium change , without induction	1	1
FF:0000492	ST2 Mesenchymal stem cells, cells 24hr after medium change , without induction	1	1
FF:0000493	ST2 Mesenchymal stem cells, cells 48hr after medium change , without induction	1	1
FF:0000494	ST2 Mesenchymal stem cells, cells 72hr after medium change , without induction	1	1
FF:0000495	ST2 Mesenchymal stem cells, cells 96hr after medium change , without induction	1	1
FF:0000496	ST2 Mesenchymal stem cells, cells 120hr after medium change , without induction	1	1
FF:0000497	ST2 Mesenchymal stem cells, cells 144hr after medium change , without induction	1	1
FF:0000498	J2E erythroblastic leukemia line 0min after treatment with erythropoietin	1	1
FF:0000499	J2E erythroblastic leukemia line 15min after treatment with erythropoietin	1	1
FF:0000500	J2E erythroblastic leukemia line 30min after treatment with erythropoietin	1	1
FF:0000501	J2E erythroblastic leukemia line 45min after treatment with erythropoietin	1	1
FF:0000502	J2E erythroblastic leukemia line 1hr after treatment with erythropoietin	1	1
FF:0000503	J2E erythroblastic leukemia line 1hr 20min after treatment with erythropoietin	1	1
FF:0000504	J2E erythroblastic leukemia line 1hr 40min after treatment with erythropoietin	1	1
FF:0000505	J2E erythroblastic leukemia line 2hr after treatment with erythropoietin	1	1
FF:0000506	J2E erythroblastic leukemia line 2hr 30min after treatment with erythropoietin	1	1
FF:0000507	J2E erythroblastic leukemia line 3hr after treatment with erythropoietin	1	1
FF:0000508	J2E erythroblastic leukemia line 3hr 30min after treatment with erythropoietin	1	1
FF:0000509	J2E erythroblastic leukemia line 4hr after treatment with erythropoietin	1	1
FF:0000510	J2E erythroblastic leukemia line 6hr after treatment with erythropoietin	1	1
FF:0000511	J2E erythroblastic leukemia line 12hr after treatment with erythropoietin	1	1
FF:0000512	J2E erythroblastic leukemia line 24hr after treatment with erythropoietin	1	1
FF:0000513	J2E erythroblastic leukemia line 48hr after treatment with erythropoietin	1	1
FF:0000514	K562 erythroblastic leukemia line 0min after treatment with hemin	1	1
FF:0000515	K562 erythroblastic leukemia line 15min after treatment with hemin	1	1
FF:0000516	K562 erythroblastic leukemia line 30min after treatment with hemin	1	1
FF:0000517	K562 erythroblastic leukemia line 45min after treatment with hemin	1	1
FF:0000518	K562 erythroblastic leukemia line 1hr after treatment with hemin	1	1
FF:0000519	K562 erythroblastic leukemia line 1hr 20min after treatment with hemin	1	1
FF:0000520	K562 erythroblastic leukemia line 1hr 40min after treatment with hemin	1	1
FF:0000521	K562 erythroblastic leukemia line 2hr after treatment with hemin	1	1
FF:0000522	K562 erythroblastic leukemia line 2hr 30min after treatment with hemin	1	1
FF:0000523	K562 erythroblastic leukemia line 3hr after treatment with hemin	1	1
FF:0000524	K562 erythroblastic leukemia line 3hr 30min after treatment with hemin	1	1
FF:0000525	K562 erythroblastic leukemia line 4hr after treatment with hemin	1	1
FF:0000526	K562 erythroblastic leukemia line 6hr after treatment with hemin	1	1
FF:0000527	K562 erythroblastic leukemia line 12hr after treatment with hemin	1	1
FF:0000528	K562 erythroblastic leukemia line 24hr after treatment with hemin	1	1
FF:0000529	K562 erythroblastic leukemia line 48hr after treatment with hemin	1	1
FF:0000530	K562 erythroblastic leukemia line 72hr after treatment with hemin	1	1
FF:0000531	K562 erythroblastic leukemia line 96hr after treatment with hemin	1	1
FF:0000532	H9 Embryoid body cells 0 days after melanocytic induction	0.0266963292547274	0.00209803833415756
FF:0000533	H9 Embryoid body cells 1 day after melanocytic induction	1	1
FF:0000534	H9 Embryoid body cells 3 days after melanocytic induction	1	1
FF:0000535	H9 Embryoid body cells 6 days after melanocytic induction	1	1
FF:0000536	H9 Embryoid body cells 9 days after melanocytic induction	1	1
FF:0000537	H9 Embryoid body cells 12 days after melanocytic induction	1	1
FF:0000538	H9 Embryoid body cells 15 days after melanocytic induction	1	1
FF:0000539	H9 Embryoid body cells 18 days after melanocytic induction	1	1
FF:0000540	H9 Embryoid body cells 21 days after melanocytic induction	1	1
FF:0000541	H9 Embryoid body cells 24 days after melanocytic induction	1	1
FF:0000542	H9 Embryoid body cells 27 days after melanocytic induction	1	1
FF:0000543	H9 Embryoid body cells 30 days after melanocytic induction	1	1
FF:0000544	H9 Embryoid body cells 34 days after melanocytic induction	1	1
FF:0000545	H9 Embryoid body cells 41 days after melanocytic induction	1	1
FF:0000546	Aortic Smooth Muscle cells 0min after treatment with FGF2	0.025	0.128205128205128
FF:0000547	Aortic Smooth Muscle cells 15min after treatment with FGF2	1	1
FF:0000548	Aortic Smooth Muscle cells 30min after treatment with FGF2	1	1
FF:0000549	Aortic Smooth Muscle cells 45min after treatment with FGF2	1	1
FF:0000550	Aortic Smooth Muscle cells 1hr after treatment with FGF2	1	1
FF:0000551	Aortic Smooth Muscle cells 2hr after treatment with FGF2	1	1
FF:0000552	Aortic Smooth Muscle cells 3hr after treatment with FGF2	1	1
FF:0000553	Aortic Smooth Muscle cells 4hr after treatment with FGF2	1	1
FF:0000554	Aortic Smooth Muscle cells 5hr after treatment with FGF2	1	1
FF:0000555	Aortic Smooth Muscle cells 6hr after treatment with FGF2	1	1
FF:0000556	Aortic Smooth Muscle cells 0min after treatment with IL1b	0.106661759293338	0.128205128205128
FF:0000557	Aortic Smooth Muscle cells 15min after treatment with IL1b	1	1
FF:0000558	Aortic Smooth Muscle cells 30min after treatment with IL1b	1	1
FF:0000559	Aortic Smooth Muscle cells 45min after treatment with IL1b	1	1
FF:0000560	Aortic Smooth Muscle cells 1hr after treatment with IL1b	1	1
FF:0000561	Aortic Smooth Muscle cells 2hr after treatment with IL1b	1	1
FF:0000562	Aortic Smooth Muscle cells 3hr after treatment with IL1b	1	1
FF:0000563	Aortic Smooth Muscle cells 4hr after treatment with IL1b	1	1
FF:0000564	Aortic Smooth Muscle cells 5hr after treatment with IL1b	1	1
FF:0000565	Aortic Smooth Muscle cells 6hr after treatment with IL1b	1	1
FF:0000566	Monocyte-derived macrophages 0min after LPS treatment	1	1
FF:0000567	Monocyte-derived macrophages 15min after LPS treatment	1	1
FF:0000568	Monocyte-derived macrophages 30min after LPS treatment	1	1
FF:0000569	Monocyte-derived macrophages 45min after LPS treatment	1	1
FF:0000570	Monocyte-derived macrophages 1h after LPS treatment	1	1
FF:0000571	Monocyte-derived macrophages 80min after LPS treatment	1	1
FF:0000572	Monocyte-derived macrophages 100min after LPS treatment	1	1
FF:0000573	Monocyte-derived macrophages 2h after LPS treatment	1	1
FF:0000574	Monocyte-derived macrophages 2.5h after LPS treatment	1	1
FF:0000575	Monocyte-derived macrophages 3h after LPS treatment	1	1
FF:0000576	Monocyte-derived macrophages 3.5h after LPS treatment	1	1
FF:0000577	Monocyte-derived macrophages 4h after LPS treatment	1	1
FF:0000578	Monocyte-derived macrophages 5h after LPS treatment	1	1
FF:0000579	Monocyte-derived macrophages 6h after LPS treatment	1	1
FF:0000580	Monocyte-derived macrophages 7h after LPS treatment	1	1
FF:0000581	Monocyte-derived macrophages 8h after LPS treatment	1	1
FF:0000582	Monocyte-derived macrophages 10h after LPS treatment	1	1
FF:0000583	Monocyte-derived macrophages 12h after LPS treatment	1	1
FF:0000584	Monocyte-derived macrophages 14h after LPS treatment	1	1
FF:0000585	Monocyte-derived macrophages 16h after LPS treatment	1	1
FF:0000586	Monocyte-derived macrophages 18h after LPS treatment	1	1
FF:0000587	Monocyte-derived macrophages 20h after LPS treatment	1	1
FF:0000588	Monocyte-derived macrophages 22h after LPS treatment	1	1
FF:0000589	Monocyte-derived macrophages 24h after LPS treatment	1	1
FF:0000590	Monocyte-derived macrophages 36h after LPS treatment	1	1
FF:0000591	Monocyte-derived macrophages 48h after LPS treatment	1	1
FF:0000592	H9 Embryonic Stem cells	0.0967741935483871	0.0173837461973055
FF:0000593	Saos2 osteosarcoma cell line 0min after induction of calcification with ascorbate and BPG	0.00949796472184532	0.0106951871657754
FF:0000594	Saos2 osteosarcoma cell line 15min after induction of calcification with ascorbate and BPG	1	1
FF:0000595	Saos2 osteosarcoma cell line 30min after induction of calcification with ascorbate and BPG	1	1
FF:0000596	Saos2 osteosarcoma cell line 45min after induction of calcification with ascorbate and BPG	1	1
FF:0000597	Saos2 osteosarcoma cell line 60min after induction of calcification with ascorbate and BPG	1	1
FF:0000598	Saos2 osteosarcoma cell line 80min after induction of calcification with ascorbate and BPG	1	1
FF:0000599	Saos2 osteosarcoma cell line 100min after induction of calcification with ascorbate and BPG	1	1
FF:0000600	Saos2 osteosarcoma cell line 2h after induction of calcification with ascorbate and BPG	1	1
FF:0000601	Saos2 osteosarcoma cell line 2.5h after induction of calcification with ascorbate and BPG	1	1
FF:0000602	Saos2 osteosarcoma cell line 3h after induction of calcification with ascorbate and BPG	1	1
FF:0000603	Saos2 osteosarcoma cell line 4h after induction of calcification with ascorbate and BPG	1	1
FF:0000604	Saos2 osteosarcoma cell line 8h after induction of calcification with ascorbate and BPG	1	1
FF:0000605	Saos2 osteosarcoma cell line 24h after induction of calcification with ascorbate and BPG	1	1
FF:0000606	Saos2 osteosarcoma cell line 4d after induction of calcification with ascorbate and BPG	1	1
FF:0000607	Saos2 osteosarcoma cell line 7d after induction of calcification with ascorbate and BPG	1	1
FF:0000608	Saos2 osteosarcoma cell line 14d after induction of calcification with ascorbate and BPG	1	1
FF:0000609	Saos2 osteosarcoma cell line 21d after induction of calcification with ascorbate and BPG	1	1
FF:0000610	Saos2 osteosarcoma cell line 28d after induction of calcification with ascorbate and BPG	1	1
FF:0000611	EBF KO HPCs induced to T cell 0.5h	1	1
FF:0000612	EBF KO HPCs induced to T cell 1h	1	1
FF:0000613	EBF KO HPCs induced to T cell 2h	1	1
FF:0000614	EBF KO HPCs induced to T cell 4h	1	1
FF:0000615	EBF KO HPCs induced to T cell 6h	1	1
FF:0000616	EBF KO HPCs induced to T cell 8h	1	1
FF:0000617	EBF KO HPCs induced to T cell 10h	1	1
FF:0000618	EBF KO HPCs induced to T cell 12h	1	1
FF:0000619	EBF KO HPCs induced to T cell 24h	1	1
FF:0000620	EBF KO HPCs induced to T cell 48h	1	1
FF:0000621	EBF KO HPCs induced to T cell 72h	1	1
FF:0000622	EBF KO HPCs induced to T cell 96h	1	1
FF:0000623	EBF KO HPCs induced to T cell 120h	1	1
FF:0000624	EBF KO HPCs induced to T cell 144h	1	1
FF:0000625	experimental infection	1.25452379446181e-20	1.793273033545e-24
FF:0000626	trophoblast cell line	1	1
FF:0000627	RANK ligand treatment	1	1
FF:0000628	Bacillus Calmette-Guerin treatment	0.000493150508620734	0.000189367383039763
FF:0000629	IFN and N-hexane treatment	0.0531852717708942	0.000189367383039763
FF:0000630	beta-glucan treatment	0.000493150508620734	0.000189367383039763
FF:0000631	trehalose dimycolate (TDM) treatment	0.000493150508620734	0.000189367383039763
FF:0000632	group A streptococci treatment	2.00248465154411e-05	0.0113334125453565
FF:0000633	Salmonella treatment	0.000493150508620734	0.000189367383039763
FF:0000634	Cryptococcus treatment	0.000493150508620734	0.000189367383039763
FF:0000635	Candida treatment	0.000493150508620734	0.000189367383039763
FF:0000636	IL-2 treatment	1	1
FF:0000637	IL-33 treatment	1	1
FF:0000638	Streptococcus strain 5448 treatment	0.0057110862262038	0.114513165952235
FF:0000639	Streptococcus strain JRS4 treatment	0.0057110862262038	0.0119047619047619
FF:0000640	Fibroblast - Aortic Adventitial, cytoplasmic fraction	1	1
FF:0000641	trophoblast stem cell line B1	1	1
FF:0000642	trophoblast stem cell line Rybp	1	1
FF:0000643	trophoblast stem cell line R1AB	1	1
FF:0000644	trophoblast cell line differentiation	1	1
FF:0000645	tracheal ciliated cell differentiation	1	1
FF:0000646	5 days	1	1
FF:0000647	udorn influenza infection	0.0895473787040052	0.00529408111804175
FF:0000648	mock infection	1	1
FF:0000649	10 days	1	1
FF:0000650	11 days	1	1
FF:0000651	cardiomyocyte differentiation treatment	1	1
FF:0000652	tracheal ciliated cell line	1	1
FF:0000653	30 hr	1	1
FF:0000654	42 hr	1	1
FF:0000655	54 hr	1	1
FF:0000656	60 hr	1	1
FF:0000657	66 hr	1	1
FF:0000658	84 hr	1	1
FF:0000659	Fibroblast - skin dystrophia myotonica, cytoplasmic fraction	1	1
FF:0000660	Fibroblast - skin normal, cytoplasmic fraction	1	1
FF:0000661	acute myeloid leukemia (FAB M5) cell line:THP-1 cytoplasmic fraction	1	1
FF:0000662	Fibroblast - skin spinal muscular atrophy, cytoplasmic fraction	1	1
FF:0000663	Preadipocyte - breast, cytoplasmic fraction	1	1
FF:0000664	Smooth Muscle Cells - Aortic, (cytoplasmic fraction)	0.144736842105263	0.225806451612903
FF:0000665	Small Airway Epithelial Cells, cytoplasmic fraction	1	1
FF:0000666	Fibroblast - Aortic Adventitial, nuclear fraction	0.2	0.0666666666666667
FF:0000667	Fibroblast - skin dystrophia myotonica, nuclear fraction	0.0314465408805031	0.0575414123801221
FF:0000668	Fibroblast - skin normal, nuclear fraction	0.00079611495900008	0.0575414123801221
FF:0000669	acute myeloid leukemia (FAB M5) cell line:THP-1 nuclear fraction	1	1
FF:0000670	Fibroblast - skin spinal muscular atrophy, nuclear fraction	0.0314465408805031	0.0575414123801221
FF:0000671	Preadipocyte - breast, nuclear fraction	0.0314465408805031	0.382642998027613
FF:0000672	Smooth Muscle Cells - Aortic, nuclear fraction	0.0743801652892561	0.3
FF:0000673	Small Airway Epithelial Cells, nuclear fraction	0.0198675496688742	0.25
FF:0000674	Small Airway Epithelial Cells, whole cell	1	1
FF:0000675	Smooth Muscle Cells - Aortic, whole cell	1	1
FF:0000676	Preadipocyte - breast, whole cell	1	1
FF:0000677	Fibroblast - skin spinal muscular atrophy, whole cell	1	1
FF:0000678	acute myeloid leukemia (FAB M5) cell line:THP-1 whole cell	1	1
FF:0000679	Fibroblast - skin normal, whole cell	1	1
FF:0000680	Fibroblast - skin dystrophia myotonica, whole cell	1	1
FF:0000681	Fibroblast - Aortic Adventitial, whole cell	1	1
FF:0000690	mesenchymal stem cells adipose derived, 0 minutes after adipogenic induction	0.0357142857142857	0.0476190476190476
FF:0000691	mesenchymal stem cells adipose derived, 15 minutes after adipogenic induction	1	1
FF:0000692	mesenchymal stem cells adipose derived, 30 minutes after adipogenic induction	1	1
FF:0000693	mesenchymal stem cells adipose derived, 45 minutes after adipogenic induction	1	1
FF:0000694	mesenchymal stem cells adipose derived, 60 minutes after adipogenic induction	1	1
FF:0000695	mesenchymal stem cells adipose derived, 80 minutes after adipogenic induction	1	1
FF:0000696	mesenchymal stem cells adipose derived, 100 minutes after adipogenic induction	1	1
FF:0000697	mesenchymal stem cells adipose derived, 120 minutes after adipogenic induction	1	1
FF:0000698	mesenchymal stem cells adipose derived, 150 minutes after adipogenic induction	1	1
FF:0000699	mesenchymal stem cells adipose derived, 180 minutes after adipogenic induction	1	1
FF:0000700	mesenchymal stem cells adipose derived, 12 hours after adipogenic induction	1	1
FF:0000701	mesenchymal stem cells adipose derived, 24 hours after adipogenic induction	1	1
FF:0000702	mesenchymal stem cells adipose derived, 2 days after adipogenic induction	1	1
FF:0000703	mesenchymal stem cells adipose derived, 4 days after adipogenic induction	1	1
FF:0000704	mesenchymal stem cells adipose derived, 8 days after adipogenic induction	1	1
FF:0000705	mesenchymal stem cells adipose derived, 12 days after adipogenic induction	1	1
FF:0000706	mesenchymal stem cells adipose derived, 14 days after adipogenic induction	1	1
FF:0000707	mesenchymal stem cells adipose derived, untreated control	1	1
FF:0000711	Saos2 osteosarcoma cell line 0min untreated control	1	1
FF:0000712	Saos2 osteosarcoma cell line 15min untreated control	1	1
FF:0000713	Saos2 osteosarcoma cell line 30min untreated control	1	1
FF:0000714	Saos2 osteosarcoma cell line 45min untreated control	1	1
FF:0000715	Saos2 osteosarcoma cell line 60min untreated control	1	1
FF:0000716	Saos2 osteosarcoma cell line 80min untreated control	1	1
FF:0000717	Saos2 osteosarcoma cell line 100min untreated control	1	1
FF:0000718	Saos2 osteosarcoma cell line 2h untreated control	1	1
FF:0000719	Saos2 osteosarcoma cell line 2.5h untreated control	1	1
